3.1422536373,                     10200000,118000000.0000000000
3.1415181160,                     10300000,117000000.0000000000
3.1414422989,                     10400000,115000000.0000000000
3.1407253742,                     10500000,114000000.0000000000
3.1419410706,                     10600000,116000000.0000000000
3.1423614025,                     10700000,117000000.0000000000
3.1407182217,                     10800000,121000000.0000000000
3.1418514252,                     10900000,121000000.0000000000
3.1417596340,                     11000000,122000000.0000000000
3.1410050392,                     11100000,122000000.0000000000
3.1411421299,                     11200000,125000000.0000000000
3.1413521767,                     11300000,124000000.0000000000
3.1419610977,                     11400000,123000000.0000000000
3.1409084797,                     11500000,126000000.0000000000
3.1420228481,                     11600000,127000008.0000000000
3.1417829990,                     11700000,128999992.0000000000
3.1412074566,                     11800000,129999992.0000000000
3.1417486668,                     11900000,129999992.0000000000
3.1414473057,                     12000000,142000000.0000000000
3.1415736675,                     12100000,134000000.0000000000
3.1418020725,                     12200000,133000000.0000000000
3.1418166161,                     12300000,133000000.0000000000
3.1417605877,                     12400000,137000000.0000000000
3.1418797970,                     12500000,136000000.0000000000
3.1416149139,                     12600000,138000000.0000000000
3.1425881386,                     12700000,139000000.0000000000
3.1416649818,                     12800000,138000000.0000000000
3.1419124603,                     12900000,143000000.0000000000
3.1409702301,                     13000000,145000000.0000000000
3.1403150558,                     13100000,144000000.0000000000
3.1408200264,                     13200000,145000000.0000000000
3.1413197517,                     13300000,146000000.0000000000
3.1416709423,                     13400000,150000000.0000000000
3.1408317089,                     13500000,158000000.0000000000
3.1417016983,                     13600000,155000000.0000000000
3.1408164501,                     13700000,152000000.0000000000
3.1417059898,                     13800000,151000000.0000000000
3.1412572861,                     13900000,153000000.0000000000
3.1411285400,                     14000000,153000000.0000000000
3.1409862041,                     14100000,158000000.0000000000
3.1404554844,                     14200000,153000000.0000000000
3.1421186924,                     14300000,158000000.0000000000
3.1411821842,                     14400000,157000000.0000000000
3.1411025524,                     14500000,157000000.0000000000
3.1413800716,                     14600000,160000000.0000000000
3.1418256760,                     14700000,159000000.0000000000
3.1415102482,                     14800000,159000000.0000000000
3.1419737339,                     14900000,170000000.0000000000
3.1420760155,                     15000000,171000000.0000000000
3.1411330700,                     15100000,168000000.0000000000
3.1420028210,                     15200000,172000000.0000000000
3.1426477432,                     15300000,166000000.0000000000
3.1419773102,                     15400000,168000000.0000000000
3.1414380074,                     15500000,172000000.0000000000
3.1413600445,                     15600000,170000000.0000000000
3.1416289806,                     15700000,172000000.0000000000
3.1413500309,                     15800000,172000000.0000000000
3.1413059235,                     15900000,175000000.0000000000
3.1410334110,                     16000000,176000000.0000000000
3.1415781975,                     16100000,178000000.0000000000
3.1420509815,                     16200000,182000000.0000000000
3.1419925690,                     16300000,181000000.0000000000
3.1417493820,                     16400000,181000000.0000000000
3.1416263580,                     16500000,184000000.0000000000
3.1419169903,                     16600000,182000000.0000000000
3.1416106224,                     16700000,185000000.0000000000
3.1416707039,                     16800000,188000000.0000000000
3.1410236359,                     16900000,185000000.0000000000
3.1420817375,                     17000000,187000000.0000000000
3.1415808201,                     17100000,190000000.0000000000
3.1412150860,                     17200000,195000000.0000000000
3.1415977478,                     17300000,192000000.0000000000
3.1416287422,                     17400000,197000000.0000000000
3.1413521767,                     17500000,189000000.0000000000
3.1420524120,                     17600000,194000000.0000000000
3.1411230564,                     17700000,195000000.0000000000
3.1409585476,                     17800000,193000000.0000000000
3.1419436932,                     17900000,196000000.0000000000
3.1410799026,                     18000000,196000000.0000000000
3.1419374943,                     18100000,195000000.0000000000
3.1414580345,                     18200000,197000000.0000000000
3.1414897442,                     18300000,198000000.0000000000
3.1421666145,                     18400000,200000000.0000000000
3.1415603161,                     18500000,225000000.0000000000
3.1419596672,                     18600000,210000000.0000000000
3.1415901184,                     18700000,210000000.0000000000
3.1414139271,                     18800000,206000000.0000000000
3.1416733265,                     18900000,207000000.0000000000
3.1416485310,                     19000000,214000000.0000000000
3.1415221691,                     19100000,211000000.0000000000
3.1421039104,                     19200000,209000000.0000000000
3.1411111355,                     19300000,212000000.0000000000
3.1421771049,                     19400000,214000000.0000000000
3.1413760185,                     19500000,216000000.0000000000
3.1412799358,                     19600000,221000000.0000000000
3.1412491798,                     19700000,216000000.0000000000
3.1414291859,                     19800000,215000000.0000000000
3.1415805817,                     19900000,218000000.0000000000
3.1412336826,                     20000000,220000000.0000000000
